18.820140,42.498257
7.853850,50.534961
6.857667,46.385619
7.299573,54.539306
9.789492,48.349559
22.578196,54.847086
21.375355,38.336905
13.281783,48.641046
3.559999,37.845821
15.341103,41.828791
14.465311,41.759377
1.205578,16.480500
13.429766,39.433632
7.369592,50.318857
12.232995,33.326874
6.263564,50.907601
22.531108,56.116852
5.781405,45.202340
16.849259,45.214717
6.234407,44.045695
16.839802,41.228563
7.607338,54.812545
11.319849,46.161369
24.662866,70.303833
3.357952,32.133398
19.483960,40.005829
24.282117,67.878845
3.807367,43.515250
17.620096,48.160045
16.092122,39.133717
8.949274,61.058759
16.290406,45.828458
16.094055,46.916798
6.650197,49.909356
17.143571,40.493754
7.654871,43.929942
23.273707,63.460250
18.028968,44.698562
12.404658,45.619081
10.867639,49.404308
19.353165,35.748640
8.266733,48.359840
23.676200,58.795095
12.790986,44.117619
17.311898,44.818927
8.756317,46.317480
10.241105,53.608060
13.595462,49.223608
4.670062,39.330025
13.423232,42.753154
11.511112,47.168483
18.921548,48.918752
24.036710,66.456410
11.603633,52.811481
24.265648,61.135719
13.003432,46.074662
6.104734,28.984330
13.217119,50.644102
2.150258,34.214648
18.841507,40.420704
1.138750,12.511674
14.538326,47.767981
6.959964,42.535167
11.558234,48.528113
20.507608,49.939055
21.136862,40.541461
24.294177,70.995996
14.129455,44.346690
7.473900,49.023299
1.308155,23.287904
13.018551,41.287179
6.920805,46.198048
11.439886,52.711635
1.288665,22.026685
15.604291,47.442314
7.570837,50.650173
22.808201,55.753557
21.590623,43.133767
11.284184,57.069221
6.237018,43.907223
13.927813,42.524873
17.437997,52.524735
18.353237,50.076097
9.917090,42.368118
17.061697,53.624499
5.676229,52.684059
7.325841,42.679675
15.774800,42.951556
16.994812,39.800118
14.019535,49.198157
10.408837,45.616172
22.949249,59.620769
7.558259,51.795991
3.035093,28.649935
4.863708,43.357574
1.792481,19.154131
19.297475,37.206305
16.796580,36.924072
2.492001,36.684051
3.814497,33.136497
19.947721,48.619037
11.160955,44.445140
9.824646,48.486629
19.506841,40.296457
20.211948,46.554654
10.681628,49.273846
10.223475,50.129571
6.716868,59.413000
8.923242,39.148815
13.267454,44.805864
23.424331,57.408124
9.417410,44.531239
23.956149,56.883562
9.732915,49.580508
13.114491,45.399345
6.618019,51.226167
19.140065,48.654362
20.030634,46.625744
2.867096,27.122829
23.290380,60.380161
20.098683,37.512575
14.959518,41.394505
2.670751,35.056525
16.526502,43.423309
5.239121,33.758618
5.210593,41.695582
11.581022,48.491757
5.960008,47.589506
20.677955,46.801185
19.600179,48.541970
12.082312,48.632882
23.052174,59.183461
19.280803,56.001445
14.125818,51.071334
6.107558,44.206818
14.377532,43.450390
3.816068,35.208792
23.854152,62.166571
19.288415,48.516902
11.273233,55.913140
13.367302,42.430720
7.570966,46.616126
1.086576,13.060597
20.672749,54.220361
20.231803,52.494365
18.342950,44.196871
1.798390,22.135563
16.482161,38.163089
14.555565,34.315389
1.106243,18.843390
24.805087,73.188999
23.407793,63.298512
19.038516,43.970675
18.094827,44.528167
13.350066,52.498177
1.836616,21.066918
19.175696,48.667603
6.653495,50.616896
12.604658,44.016290
7.205684,43.984775
1.316505,11.538616
16.673117,43.639191
10.544872,48.931210
11.120643,45.410535
5.908927,52.117207
20.045219,45.645990
18.025872,45.913415
2.821536,29.207144
21.898373,57.254524
11.011559,61.722780
1.800288,20.571642
10.327974,49.120180
22.763285,58.689342
13.469121,49.313151
15.578604,31.417541
18.038647,38.560134
10.390262,50.244450
8.025791,50.268565
24.735661,62.378885
22.479710,51.907481
3.798360,38.708873
22.414915,43.122566
16.216135,43.085618
23.749167,51.743081
11.375299,37.505355
11.374342,41.614163
22.337305,54.134899
22.228749,54.357666
12.907372,48.236450
8.544305,34.569218
9.160950,51.158502
12.865668,48.165843
4.568167,42.022935
1.896288,30.000978
22.361056,55.176454
3.092309,43.586068
5.493569,48.117297
17.017702,38.698512
8.448352,55.309726
21.633531,56.443148
18.442425,40.559205
2.324454,34.323584
18.700501,50.566173
17.663964,39.421561
22.704578,61.914537
23.084202,56.809152
8.598928,48.906455
12.196227,41.001917
4.301953,36.405366
3.258297,25.414277
13.939653,44.627262
4.288621,49.472926
9.106001,50.857737
9.438132,47.509755
13.049509,48.664863
17.188700,44.968356
1.436099,21.038757
18.754873,43.448037
18.317933,37.402912
6.929489,45.349832
23.724994,67.009156
3.787275,37.417076
4.232025,41.650623
4.595242,41.513756
23.396337,56.194799
4.799777,44.313359
3.830784,33.585002
9.769850,43.705863
20.965057,50.862759
23.924222,60.672727
21.024666,44.929142
3.014069,38.303804
15.653696,49.615458
5.851873,43.148118
15.123089,43.972175
23.200047,51.871032
10.686787,43.107784
23.513631,57.395698
18.755437,37.167583
2.585602,35.337472
4.449089,25.631102
21.795185,55.108946
8.738372,50.767295
19.309157,48.174545
22.134226,57.403058
13.125808,57.817319
12.298365,48.780056
17.437043,35.306080
8.077668,50.001374
16.718255,43.345047
22.753467,55.265813
20.269163,44.442011
18.235420,44.746502
17.655566,38.426481
15.398224,44.169653
16.466421,41.221058
10.071886,49.988571
15.770605,37.391200
2.769655,29.952898
6.022686,42.387804
8.511442,43.818925
22.095563,43.130763
5.873675,44.362074
7.145214,42.418777
20.962971,52.732049
11.582302,40.827400
23.782392,66.195057
15.165119,45.803114
14.076300,45.030168
17.115908,41.623029
9.157536,64.478335
24.610262,64.787474
10.757509,49.070107
23.958512,68.183809
20.062481,39.360262
23.762129,60.292352
12.997726,43.747636
3.660576,44.082256
14.453435,38.488446
16.363140,43.681936
16.698152,43.160773
20.165274,46.588435
20.666973,46.550031
5.242489,45.135775
14.678569,39.450103
3.537269,34.687627
20.420862,37.050465
8.642054,48.281505
19.033417,46.182033
23.322407,58.563975
24.562018,62.158062
2.359572,32.112543
21.245684,42.929277
17.330064,34.147572
13.139197,51.548013
8.089153,43.803380
8.172758,46.887794
23.258727,61.177429
24.356691,56.729883
24.512205,64.027266
16.592585,39.950684
4.706442,39.563250
5.634680,44.225996
23.519720,38.080662
7.019323,44.499242
6.310867,49.590751
20.529534,50.989034
11.593817,58.104086
19.320267,36.649535
4.606448,34.325370
3.205729,27.508682
5.234842,41.194000
6.027383,52.731168
13.735329,47.654133
7.152764,50.940755
24.458144,66.169779
1.988278,25.171579
19.862242,40.364127
18.195378,44.568519
18.742849,36.500762
10.989239,54.034024
13.409206,40.914477
11.372913,42.344071
5.301338,37.074729
14.408229,39.270427
8.011286,46.948455
7.187512,47.194598
15.418024,39.105985
17.576625,33.473247
12.455392,41.124985
3.766409,29.772818
16.361456,47.210047
12.317216,42.233787
24.999347,76.823809
9.265690,49.334009
6.519963,46.306359
2.707336,33.816815
1.719786,19.848932
4.921225,41.396148
6.331702,53.366675
9.979180,45.995009
22.368540,58.224263
4.786129,48.278414
14.747665,38.116328
15.780088,52.593368
10.587529,55.431738
4.451878,44.628103
21.750589,49.028668
18.548918,42.705667
18.113676,45.239434
7.060826,51.001617
23.791648,72.932222
17.453290,38.966916
6.045640,45.066001
5.628106,49.231291
16.634598,45.656360
4.090638,33.813277
3.584366,33.362492
22.710689,55.173653
7.357457,55.095590
2.846872,32.767594
8.289110,61.294472
17.009150,41.325750
16.140530,43.919686
2.923411,30.283912
9.816665,47.716422
23.107490,60.589880
20.582036,46.704523
7.214512,43.538126
10.469402,54.484408
17.285535,41.027757
1.120230,11.357434
11.607512,52.158740
3.277500,27.103329
13.524944,40.450052
10.435675,49.340404
24.702447,64.863765
16.783058,45.569825
14.856571,32.347983
19.311613,44.609453
20.171514,41.577193
22.814873,67.467059
8.416561,53.413549
5.006343,39.030136
21.528351,47.347035
7.670655,48.668243
5.689037,54.022218
10.974558,46.320134
3.407302,38.594241
1.245520,18.637255
2.016157,25.959874
14.774167,40.090753
7.252829,49.119692
13.406349,46.481837
15.631018,48.026600
5.259609,51.711502
2.645568,36.619779
23.799782,63.375253
17.311798,45.361483
18.518940,42.051422
14.644469,44.113787
12.878413,46.942814
10.275754,49.251315
2.783925,32.989444
9.785130,53.773486
19.349944,46.443639
5.426504,50.662723
13.457031,48.547853
20.567435,40.688473
12.481301,47.590378
9.468896,48.256546
19.990408,51.010205
3.434294,39.892318
21.175047,39.253645
15.966010,38.876309
9.475042,44.807442
3.109030,34.246061
24.767283,69.791181
3.019466,36.630357
20.255534,51.520077
4.763615,42.722470
24.036712,64.576249
20.242382,37.748716
3.899998,35.458888
22.014683,50.711928
21.814319,54.012018
11.945682,51.967952
2.037255,22.750867
4.596624,32.711198
24.764243,66.793309
12.804910,46.760926
23.331474,54.868889
2.308552,29.925880
8.422299,48.753609
22.066695,47.233421
1.882827,27.447979
24.063563,61.430171
13.242714,58.712850
22.908151,64.040816
14.770243,40.720276
18.340398,46.315839
22.686747,55.950597
19.855374,38.828815
15.051033,45.461915
19.983571,44.390295
18.958986,43.368893
8.541780,47.996833
13.051753,50.558369
18.800489,44.269702
13.825492,44.377131
17.753128,40.291370
17.245638,48.082587
19.389787,45.624328
16.232301,41.060488
13.936072,60.337448
15.687920,55.882530
20.207288,49.599866
15.751729,43.292471
2.416463,18.662430
9.221479,58.708071
13.687274,45.782745
9.043682,51.810800
14.804768,38.748873
6.593510,51.749240
4.725547,45.244406
19.254179,43.684680
4.523089,45.152963
11.866229,46.020432
8.055887,50.235573
1.227986,18.289118
23.513811,68.449980
3.289617,36.529272
12.072711,52.605109
17.790106,49.701502
10.604953,43.224369
22.336773,58.140727
15.690202,45.731970
24.433139,69.583448
14.530907,41.869356
5.265061,48.586713
10.412196,55.829597
6.956419,49.889843
4.247782,44.375954
20.856032,42.383939
4.064743,41.672042
3.487908,38.658763
6.410323,36.091640
14.138541,56.628606
22.034492,56.325748
8.968289,49.726085
9.893939,51.338100
19.866508,41.628523
13.002319,50.793303
3.169733,29.840569
9.086228,47.301797
2.510695,27.520692
9.397244,40.399058
17.915561,43.929773
16.537991,38.533237
4.441104,35.778879
1.544853,23.641275
5.527956,49.659761
13.048993,52.605182
5.960670,43.356573
21.063389,54.878324
17.151144,41.666835
1.402522,21.095284
12.576221,40.917270
3.843278,49.791528
5.029219,55.478568
4.876790,39.049017
9.473334,54.153310
11.797247,36.227079
21.215144,49.259354
22.902427,60.380299
19.304443,44.212101
1.544503,21.002577
23.238608,52.719074
14.737054,42.145740
22.497270,50.856873
22.231279,53.102844
19.427494,58.455015
5.262569,38.293303
12.026670,38.544988
15.942663,47.337585
12.299622,47.159784
12.839189,55.165959
17.509346,45.984602
1.819815,18.822829
3.188807,27.029703
1.059691,20.232421
20.746342,51.704024
15.721767,40.345215
11.339108,51.494065
23.496736,63.626479
1.628488,17.601837
5.360825,42.680626
11.267798,52.783195
6.355265,49.444307
17.540648,38.353478
8.394308,53.196527
11.801670,53.210219
4.430741,44.722215
20.485883,39.468476
23.574497,57.647183
1.329259,18.970079
11.640943,52.153846
14.314545,48.472830
8.734028,49.877209
21.910356,50.996440
4.500623,42.048099
23.660631,62.742402
15.124355,47.500902
16.697295,35.399961
4.981248,36.534996
16.620503,45.257592
24.256125,64.637419
21.325228,56.486812
13.763691,46.578821
13.727747,40.978290
12.267570,48.409686
19.074013,40.567758
23.222303,52.896278
22.573062,43.897670
9.425112,52.326153
21.467553,49.744553
18.935033,44.275055
6.440751,43.081915
21.259759,47.802387
6.467586,42.884737
19.091316,42.988998
10.677218,54.395030
9.214776,44.641368
4.553518,42.713712
7.079961,51.739146
20.458428,56.159021
7.542753,40.280598
5.025409,49.989792
24.536755,73.711570
17.301933,39.139132
2.473089,37.050229
12.409849,47.763369
2.679372,25.670046
10.279664,46.126097
15.993337,42.676574
22.585890,65.513160
19.737428,37.004953
14.922803,39.964882
17.466321,38.838013
24.803755,75.293379
4.640732,39.527402
8.769351,46.356999
3.840130,35.646061
3.251758,23.956597
14.892133,45.764257
12.313153,42.894184
22.452122,52.557813
4.747700,42.060553
2.854278,20.759720
8.918071,50.820402
5.999354,45.134704
6.081290,47.317598
1.960822,25.730294
24.588979,62.048637
6.161473,51.576856
10.578920,44.064420
2.478805,26.744866
11.724427,52.907450
18.762342,44.569302
4.477769,36.669192
13.281382,44.593218
20.446405,53.743803
7.248983,49.567095
5.225910,36.793633
8.222218,53.425997
3.411193,29.355500
9.337653,51.085634
13.998410,43.361911
3.133722,31.591993
16.346506,43.423633
13.340693,45.831258
1.250906,26.580958
18.226857,31.426796
17.650675,40.602279
14.834402,39.975012
20.394827,37.502073
1.908321,20.090671
8.690704,46.276844
10.955026,47.068332
21.649115,51.960364
16.434007,36.882789
10.480517,48.567864
10.115748,46.480922
17.144294,45.676205
2.802523,39.559191
15.888132,37.037846
15.448298,42.746945
17.353496,47.368783
24.426491,57.789564
14.069810,54.891010
8.833234,51.288710
16.439058,45.273411
17.821061,40.449392
10.213980,50.978835
22.606090,54.543578
3.081798,30.540127
1.908696,24.678061
7.230757,58.340291
8.779063,55.770036
18.670749,48.723073
22.503495,51.254414
18.814133,37.912827
13.614269,50.795636
24.064739,62.028947
6.946156,46.633903
14.560027,45.961544
15.355935,47.099106
17.368166,40.716468
15.435705,43.230603
8.269700,44.212152
8.759833,54.828483
4.783582,50.993155
15.330417,43.297077
14.857310,38.970010
20.600817,45.350095
6.208583,48.262268
5.139126,47.226673
16.926916,34.998325
8.479044,49.273894
18.266538,32.478950
4.305636,38.340446
12.966158,53.523246
9.659175,44.012975
4.826836,41.601963
9.266231,48.507268
2.106311,24.900777
8.630057,49.665204
6.636054,52.493002
10.207287,42.140507
7.644471,44.237417
12.437968,51.473746
23.679064,55.523472
9.077148,46.758586
10.698541,46.441689
10.202247,48.346032
9.131812,59.400154
14.985288,37.311853
12.957841,36.488735
13.828638,55.235257
5.521745,48.456780
23.185215,52.236903
19.276159,46.715635
22.197579,34.953404
12.143005,52.608091
15.026708,53.769426
12.272315,52.072766
18.730444,50.184357
7.769686,58.224306
4.219850,35.382634
22.122641,44.100121
6.696897,48.432989
20.844497,56.527313
11.358670,50.272176
10.897334,46.760441
22.302022,52.788863
8.439653,51.213742
19.073490,39.333104
20.822885,46.181962
13.238904,50.827750
8.645452,47.366146
20.496204,43.817911
21.858943,43.968640
7.859765,55.680910
3.275112,37.501291
11.666845,38.021667
18.345550,49.035468
10.313985,43.630437
19.985570,50.203647
16.390926,44.851404
1.644770,27.869784
3.022622,27.214464
14.667427,44.955854
23.234685,55.365128
4.472954,40.131122
15.827924,37.457481
9.757004,50.005064
20.603791,51.547991
14.642793,43.904881
24.672313,71.679040
16.674205,42.104305
5.780902,44.465905
3.044241,32.926060
4.033899,38.190052
24.688449,70.886307
24.102390,63.075320
21.958625,51.026818
19.425621,44.904230
14.657338,45.564069
2.322168,27.541253
20.228745,51.247637
12.398107,48.164516
11.579841,56.888987
23.170936,58.859317
7.188268,49.257097
4.692927,48.122355
1.650357,20.569494
6.650595,37.855414
20.321909,56.771850
2.362768,37.985264
22.231673,62.817073
9.963984,51.785719
5.791303,38.737447
8.353136,45.271638
3.447273,26.543887
6.170152,36.312144
